,Variable Name,,,,,,,Hexa Address in PLC,Adress + 500 Hexa,Adress + 500    Decimal,,
,BP1,TOR,16,5,4,1,0,B 184,18C4,6340,,
,BP2,TOR,16,5,5,1,0,B 185,18C5,6341,,
,FC_H2T_F,TOR,16,5,6,F,F,B 186,18C6,6342,,
,FC_H2T_O,TOR,16,5,7,O,-,B 187,18C7,6343,,
,FC_PS_F,TOR,16,5,8,F,-,B 190,18C8,6344,,
,FC_PS_O,TOR,16,5,9,O,-,B 191,18C9,6345,,
,FC_H2P_F,TOR,16,5,10,F,-,B 192,18CA,6346,,
,FC_H2P_O,TOR,16,5,11,O,-,B 193,18CB,6347,,
,FC_VP_F,TOR,16,5,12,F,-,B 194,18CC,6348,,
,FC_VP_O,TOR,16,5,13,O,-,B 195,18CD,6349,,
,PSH_VT,TOR,16,5,14,O,0,B 196,18CE,6350,,
,PUMP_VPS_M,TOR,16,5,15,MARCHE,0,B 197,18CF,6351,,
,MV_D2S_F,TOR,16,6,0,F,-,B 1A0,18D0,6352,,
,MV_D2S_O,TOR,16,6,1,O,-,B 1A1,18D1,6353,,
,MV_D2T_F,TOR,16,6,2,F,-,B 1A2,18D2,6354,,
,MV_D2T_O,TOR,16,6,3,O,-,B 1A3,18D3,6355,,
,MV_H2S_F,TOR,16,6,4,F,-,B 1A4,18D4,6356,,
,MV_H2S_O,TOR,16,6,5,O,-,B 1A5,18D5,6357,,
,MV_H2T_F,TOR,16,6,6,F,-,B 1A6,18D6,6358,,
,MV_H2T_O,TOR,16,6,7,O,-,B 1A7,18D7,6359,,
,MV_H2D2T_F,TOR,16,6,8,F,-,B 1B0,18D8,6360,,
,MV_H2D2T_O,TOR,16,6,9,O,-,B 1B1,18D9,6361,,
,MV_HE3T_F,TOR,16,6,10,F,-,B 1B2,18DA,6362,,
,MV_HE3T_O,TOR,16,6,11,O,-,B 1B3,18DB,6363,,
,PUMP_VPT_M,TOR,16,6,12,MARCHE,0,B 1B4,18DC,6364,,
,CPR_HE3_MA,TOR,16,6,13,MARCHE,0,B 1B5,18DD,6365,,
,INTERH2HE4,TOR,16,6,14,O,0,B 1B6,18DE,6366,,
,C13_V31,TOR,16,6,15,O,0,B 1B7,18DF,6367,,
,,,,,,,,,,,,
,Bit for regulated valves,,,,,,,,,,,
,FCV_LHE_F,TOR,16,7,0,1,0,B 1C0,18E0,6368,,
,FCV_LHE_O,TOR,16,7,1,1,0,B 1C1,18E1,6369,,
,PCV_5KH_F,TOR,16,7,2,1,0,B 1C2,18E2,6370,,
,PCV_5KH_O,TOR,16,7,3,1,0,B 1C3,18E3,6371,,
,JT_2K_F,TOR,16,7,4,1,0,B 1C4,18E4,6372,,
,JT_2K_O,TOR,16,7,5,1,0,B 1C5,18E5,6373,,
,,,,,,,,,,,,
,Logic Output Card 01,,,,,,,,,,,
,CA,TOR,16,9,0,MARCHE,ARRET,B 200,1900,6400,,
,FV_CVPS_NC,TOR,16,9,1,OUVERT,FERME,B 201,1901,6401,,
,FV_CVS_NC,TOR,16,9,2,OUVERT,FERME,B 202,1902,6402,,
,FV_CVX_NC,TOR,16,9,3,OUVERT,FERME,B 203,1903,6403,,
,PUMP_CVP,TOR,16,9,4,MARCHE,ARRET,B 204,1904,6404,,
,PUMP_CVS,TOR,16,9,5,MARCHE,ARRET,B 205,1905,6405,,
,FV_20K_NC,TOR,16,9,6,OUVERT,FERME,B 206,1906,6406,,
,FV_LHE_NC,TOR,16,9,7,OUVERT,FERME,B 207,1907,6407,,
,FV_D2T_NC,TOR,16,9,8,OUVERT,FERME,B 210,1908,6408,,
,FV_H2T_NC,TOR,16,9,9,OUVERT,FERME,B 211,1909,6409,,
,LEDMV_HE3T,TOR,16,9,10,ALLUME,ETEINT,B 212,190A,6410,,
,FV_HETC_NC,TOR,16,9,11,OUVERT,FERME,B 213,190B,6411,,
,COMP_HE3,TOR,16,9,12,MARCHE,ARRET,B 214,190C,6412,,
,LED_MV_HES,TOR,16,9,13,ALLUME,ETEINT,B 215,190D,6413,,
,FV_HECS_NC,TOR,16,9,14,OUVERT,FERME,B 216,190E,6414,,
,FV_HECT_NC,TOR,16,9,15,OUVERT,FERME,B 217,190F,6415,,
,FV_HER_NC,TOR,16,10,0,OUVERT,FERME,B 220,1910,6416,,
,FV_HESC_NC,TOR,16,10,1,OUVERT,FERME,B 221,1911,6417,,
,PUMP_VPT,TOR,16,10,2,MARCHE,ARRET,B 222,1912,6418,,
,PUMP_VST,TOR,16,10,3,MARCHE,ARRET,B 223,1913,6419,,
,FV_2KHA_NC,TOR,16,10,4,OUVERT,FERME,B 224,1914,6420,,
,FV_2KHR_NC,TOR,16,10,5,OUVERT,FERME,B 225,1915,6421,,
,FV_4KH_NO,TOR,16,10,6,1,0,B 226,1916,6422,,
,FV_5KH_NO,TOR,16,10,7,1,0,B 227,1917,6423,,
,FV_LTH_NO,TOR,16,10,8,1,0,B 230,1918,6424,,
,FV_RECUPNO,TOR,16,10,9,1,0,B 231,1919,6425,,
,PUMP_2KH,TOR,16,10,10,MARCHE,ARRET,B 232,191A,6426,,
,FV_VST_NC,TOR,16,10,11,OUVERT,FERME,B 233,191B,6427,,
,FV_VS4K_NC,TOR,16,10,12,OUVERT,FERME,B 234,191C,6428,,
,FV_N2P_NC,TOR,16,10,13,OUVERT,FERME,B 235,191D,6429,,
,FV_HEBP_NO,TOR,16,10,14,1,0,B 236,191E,6430,,
,FCV_LHE_NC,TOR,16,10,15,-,F,B 237,191F,6431,,
,,,,,,,,,,,,
,Logic Output Card 02,,,,,,,,,,,
,FV_D2P_NC,TOR,16,11,0,OUVERT,FERME,B 240,1920,6432,,
,ECR1_ECR2,TOR,16,11,1,MARCHE,ARRET,B 241,1921,6433,,
,FV_H2P_NC,TOR,16,11,2,OUVERT,FERME,B 242,1922,6434,,
,E_ECRAN,TOR,16,11,3,MARCHE,ARRET,B 243,1923,6435,,
,FV_PS_NC,TOR,16,11,4,OUVERT,FERME,B 244,1924,6436,,
,AL_STOCK,TOR,16,11,5,DEFAUT,ARRET,B 245,1925,6437,,
,FV_VP_NC,TOR,16,11,6,OUVERT,FERME,B 246,1926,6438,,
,PUMP_VPS,TOR,16,11,7,MARCHE,ARRET,B 247,1927,6439,,
,INFOSYNIN,TOR,16,11,8,ON,OFF,B 250,1928,6440,,
,POS_D2,TOR,16,11,9,ON,OFF,B 251,1929,6441,,
,POS_H2,TOR,16,11,10,ON,OFF,B 252,192A,6442,,
,POS_HE4,TOR,16,11,11,ON,OFF,B 253,192B,6443,,
,POS_HE3,TOR,16,11,12,ON,OFF,B 254,192C,6444,,
,K_PT_VT,TOR,16,11,13,MARCHE,ARRET,B 255,192D,6445,,
,AL_SALLE,TOR,16,11,14,DEFAUT,0,B 256,192E,6446,,
,C17_V15,TOR,16,11,15,1,0,B 257,192F,6447,,
,CLIGNO,TOR,16,12,0,MARCHE,ON,B 260,1930,6448,,
,H2,TOR,16,12,1,1,0,B 261,1931,6449,,
,D2,TOR,16,12,2,1,0,B 262,1932,6450,,
,HE4,TOR,16,12,3,1,0,B 263,1933,6451,,
,HE3,TOR,16,12,4,1,0,B 264,1934,6452,,
,C17_V21,TOR,16,12,5,1,0,B 265,1935,6453,,
,C17_V22,TOR,16,12,6,1,0,B 266,1936,6454,,
,C17_V23,TOR,16,12,7,1,0,B 267,1937,6455,,
,C17_V24,TOR,16,12,8,1,0,B 270,1938,6456,,
,C17_V25,TOR,16,12,9,1,0,B 271,1939,6457,,
,C17_V26,TOR,16,12,10,1,0,B 272,193A,6458,,
,C17_V27,TOR,16,12,11,1,0,B 273,193B,6459,,
,C17_V28,TOR,16,12,12,1,0,B 274,193C,6460,,
,C17_V29,TOR,16,12,13,1,0,B 275,193D,6461,,
,C17_V30,TOR,16,12,14,1,0,B 276,193E,6462,,
,C17_V31,TOR,16,12,15,1,0,B 277,193F,6463,,
,,,,,,,,,,,,
,Bit for valves,,,,,,,,,,,
,Voie Libre,,,,,,,B 280,1940,6464,,
,FV_4KH_NC,TOR,16,13,1,OUVERT,FERME,B 281,1941,6465,,
,FV_5KH_NC,TOR,16,13,2,OUVERT,FERME,B 282,1942,6466,,
,FV_LTH_NC,TOR,16,13,3,OUVERT,FERME,B 283,1943,6467,,
,FV_RECUPNC,TOR,16,13,4,OUVERT,FERME,B 284,1944,6468,,
,FV_HEBP_NC,TOR,16,13,5,OUVERT,FERME,B 285,1945,6469,,
,JT2KFV20K,TOR,16,13,6,1,0,B 286,1946,6470,,
,MV_CIBLE,TOR,16,13,7,1,0,B 287,1947,6471,,
,,,,,,,,,,,,
,Bit Default,,,,,,,,,,,
,Libre,,,,,,,B 2A0,1950,6480,,
,Libre,,,,,,,B 2A1,1951,6481,,
,DEF_G02,TOR,16,14,2,1,0,B 2A2,1952,6482,,
,DEF_G03,TOR,16,14,3,1,0,B 2A3,1953,6483,,
,DEF_G04,TOR,16,14,4,1,0,B 2A4,1954,6484,,
,DEF_G05,TOR,16,14,5,1,0,B 2A5,1955,6485,,
,Libre,,,,,,,B 2A6,1956,6486,,
,DEF_G07_H2,TOR,16,14,7,1,0,B 2A7,1957,6487,,
,DEF_G07_D2,TOR,16,14,8,1,0,B 2B0,1958,6488,,
,DEF_G07_HE,TOR,16,14,9,1,0,B 2B1,1959,6489,,
,DEF_G08_H2,TOR,16,14,10,1,0,B 2B2,195A,6490,,
,DEF_G08_D2,TOR,16,14,11,1,0,B 2B3,195B,6491,,
,DEF_G08_HE,TOR,16,14,12,1,0,B 2B4,195C,6492,,
,DEF_G09_H2,TOR,16,14,13,1,0,B 2B5,195D,6493,,
,DEF_G09_D2,TOR,16,14,14,1,0,B 2B6,195E,6494,,
,DEF_G0A_H2,TOR,16,14,15,1,0,B 2B7,195F,6495,,
,DEF_G0A_D2,TOR,16,15,0,1,0,B 2C0,1960,6496,,
,DEF_G0B_H2,TOR,16,15,1,1,0,B 2C1,1961,6497,,
,DEF_G0B_D2,TOR,16,15,2,1,0,B 2C2,1962,6498,,
,DEF_G0C_H2,TOR,16,15,3,1,0,B 2C3,1963,6499,,
,DEF_G0C_D2,TOR,16,15,4,1,0,B 2C4,1964,6500,,
,DEF_G0D_H2,TOR,16,15,5,1,0,B 2C5,1965,6501,,
,DEF_G0D_D2,TOR,16,15,6,1,0,B 2C6,1966,6502,,
,DEF_G0E,TOR,16,15,7,1,0,B 2C7,1967,6503,,
,DEF_G0F,TOR,16,15,8,1,0,B 2D0,1968,6504,,
,DEF_G10,TOR,16,15,9,1,0,B 2D1,1969,6505,,
,DEF_G11,TOR,16,15,10,1,0,B 2D2,196A,6506,,
,DEF_G12,TOR,16,15,11,1,0,B 2D3,196B,6507,,
,DEF_G13,TOR,16,15,12,1,0,B 2D4,196C,6508,,
,DEF_G14,TOR,16,15,13,1,0,B 2D5,196D,6509,,
,DEF_G15,TOR,16,15,14,1,0,B 2D6,196E,6510,,
,DEF_G16,TOR,16,15,15,1,0,B 2D7,196F,6511,,
,DEF_G17,TOR,16,16,0,1,0,B 2E0,1970,6512,,
,DEF_G18,TOR,16,16,1,1,0,B 2E1,1971,6513,,
,DEF_G19,TOR,16,16,2,1,0,B 2E2,1972,6514,,
,DEF_G1A,TOR,16,16,3,1,0,B 2E3,1973,6515,,
,DEF_G1B,TOR,16,16,4,1,0,B 2E4,1974,6516,,
,DEF_G20,TOR,16,16,5,1,0,B 2E5,1975,6517,,
,DEF_N2,TOR,16,16,6,1,0,B 2E6,1976,6518,,
,,,,,,,,,,,,
,Variable Name,,,,,,,Hexa Address in PLC,Adress Bit Hexa,Adress Bit Decimal,,
,Internal Variable,,,,,,,,,,,
,MARCHECLAS,TOR,17,1,0,1,0,B 300,1980,6528,,Esclave = 01
,MA_VIDE_CH,TOR,17,1,1,1,0,B 301,1981,6529,,Function code = 01 Read n bits
,MA_POMPAGE,TOR,17,1,2,1,0,B 302,1982,6530,,Adress first bit = 1980 Hexa = 6528 Decimal
,MA_COND_CR,TOR,17,1,3,1,0,B 303,1983,6531,,Number of bits = 100 Hexa = 256 Decimal
,MA_TEST_HE,TOR,17,1,4,1,0,B 304,1984,6532,,CRC16 = 3B 2E
,MA_G05,TOR,17,1,5,1,0,B 305,1985,6533,,01 01 19 80 01 00 3B 2E
,MA_G06,TOR,17,1,6,1,0,B 306,1986,6534,,
,MA_G07_H2,TOR,17,1,7,1,0,B 307,1987,6535,,
,MA_G07_D2,TOR,17,1,8,1,0,B 310,1988,6536,,
,MA_G07_HE4,TOR,17,1,9,1,0,B 311,1989,6537,,
,MA_G08_H2,TOR,17,1,10,1,0,B 312,1990,6544,,
,MA_G08_D2,TOR,17,1,11,1,0,B 313,1991,6545,,
