# PV0 = Time
# PV1 = B_DET_ECAL_FADC_SEC1:avg
# PV2 = B_DET_FTOF_FADC_SEC1:avg
#step		PV0		PV1		PV2
0	  0.0000	23841.6000	252.6500
1	  1.0000	23841.6000	252.6500
2	  2.0000	23937.6000	251.0610
3	  3.0000	23845.9000	251.1170
4	  4.0000	23890.0000	249.7500
5	  5.0000	23887.5000	252.8940
6	  6.0000	23887.5000	252.8940
7	  7.0000	23887.5000	252.8940
8	  8.0000	23887.5000	252.8940
9	  9.0000	23862.7000	254.1940
10	 10.0000	23894.0000	248.9000
11	 11.0000	23917.9000	257.5780
12	 12.0000	23917.9000	257.5780
13	 13.0000	23917.9000	257.5780
14	 14.0000	23917.9000	257.5780
15	 15.0000	23917.9000	257.5780
16	 16.0000	23917.9000	257.5780
17	 17.0000	23917.9000	257.5780
18	 18.0000	23780.4000	253.2220
19	 19.0000	23843.7000	252.0890
20	 20.0000	23843.7000	252.0890
21	 21.0000	23843.7000	252.0890
22	 22.0000	23843.7000	252.0890
23	 23.0000	23841.7000	251.8280
24	 24.0000	23854.1000	254.5280
25	 25.0000	23864.1000	251.0110
26	 26.0000	23837.5000	252.1670
27	 27.0000	23837.5000	252.1670
28	 28.0000	23837.5000	252.1670
29	 29.0000	23837.5000	252.1670
30	 30.0000	23918.5000	252.7500
31	 31.0000	23854.7000	252.7500
32	 32.0000	23881.2000	252.7940
33	 33.0000	23846.8000	252.7830
34	 34.0000	23854.0000	251.5390
35	 35.0000	23854.0000	251.5390
36	 36.0000	23827.0000	254.4500
37	 37.0000	23827.0000	254.4500
38	 38.0000	23827.0000	254.4500
39	 39.0000	23847.3000	249.7390
40	 40.0000	23847.3000	249.7390
41	 41.0000	23847.3000	249.7390
42	 42.0000	23847.3000	249.7390
43	 43.0000	23825.4000	253.7000
44	 44.0000	23825.4000	253.7000
45	 45.0000	23825.4000	253.7000
46	 46.0000	23825.4000	253.7000
47	 47.0000	23883.3000	253.6110
48	 48.0000	23855.1000	250.5110
49	 49.0000	23875.1000	255.8500
50	 50.0000	23875.1000	255.8500
51	 51.0000	23875.1000	255.8500
52	 52.0000	23883.6000	254.2440
53	 53.0000	23867.3000	255.0500
54	 54.0000	23881.8000	253.5940
55	 55.0000	23886.5000	252.7000
56	 56.0000	23903.6000	253.1830
57	 57.0000	23903.6000	253.1830
58	 58.0000	23870.6000	250.8890
59	 59.0000	23909.0000	250.9110
60	 60.0000	23835.9000	248.6000
61	 61.0000	23835.9000	248.6000
62	 62.0000	23847.4000	252.3060
63	 63.0000	23832.4000	250.3560
64	 64.0000	23832.4000	250.3560
65	 65.0000	23832.4000	250.3560
66	 66.0000	23832.4000	250.3560
67	 67.0000	23811.9000	253.5720
68	 68.0000	23810.7000	252.4110
69	 69.0000	23824.8000	255.1830
70	 70.0000	23849.4000	252.2780
71	 71.0000	23849.4000	252.2780
72	 72.0000	23849.4000	252.2780
73	 73.0000	23849.4000	252.2780
74	 74.0000	23856.5000	251.9830
75	 75.0000	23760.9000	253.7780
76	 76.0000	23760.9000	253.7780
77	 77.0000	23750.0000	253.5060
