336
0 2390 3000
1 2000 3000
2 2340 3000
3 2420 3000
4 2530 3000
5 2240 3000
6 2280 3000
7 2490 3000
8 2420 3000
9 2620 3000
10 2390 3000
11 2500 3000
12 2250 3000
13 2590 3000
14 3230 2950
15 2100 3000
16 2380 3000
17 2330 3000
18 2430 3000
19 2360 3000
20 2190 3000
21 2340 3000
22 2300 3000
23 3030 2970
24 2390 3000
25 2650 3000
26 2470 3000
27 2330 3000
28 2290 3000
29 2610 3000
30 2340 3000
31 2700 3000
32 2430 3000
33 3060 3000
34 2850 3000
35 3230 3000
36 2500 3000
37 2470 3000
38 2980 3000
39 2360 3000
40 2330 3000
41 2860 3000
42 2260 3000
43 2340 3000
44 2230 3000
45 2800 3000
46 2450 3000
47 2380 3000
48 2250 3000
49 2360 3000
50 2470 3000
51 2320 3000
52 2100 3000
53 2360 3000
54 3020 3000
55 2280 3000
56 2630 3000
57 2000 3000
58 2450 3000
59 1960 3000
60 2370 3000
61 2050 3000
62 2510 3000
63 2010 3000
64 2390 3000
65 2020 3000
66 2460 3000
67 2130 3000
68 1920 3000
69 1980 3000
70 2600 3000
71 2410 3000
72 1800 3000
73 2520 3000
74 2340 3000
75 1920 3000
76 2300 3000
77 2390 3000
78 2390 2950
79 2750 3000
80 1940 3000
81 2310 3000
82 2390 3000
83 2390 3000
84 1990 3000
85 2510 3000
86 2500 2970
87 2640 3000
88 2320 3000
89 2020 3000
90 2040 3000
91 1970 3000
92 2330 3000
93 2490 3000
94 2560 3000
95 2600 3000
96 2000 3000
97 1960 3000
98 1720 3000
99 2710 3000
100 2520 3000
101 2240 3000
102 2410 3000
103 2530 3000
104 1750 3000
105 2250 3000
106 2300 3000
107 1930 3000
108 2080 3000
109 1840 3000
110 3590 3000
111 1870 3000
112 1920 3000
113 4095 3000
114 2290 3000
115 2190 3000
116 1890 3000
117 3400 3000
118 2250 3000
119 2520 3000
120 2180 3000
121 2540 3000
122 2510 3000
123 2460 3000
124 2110 3000
125 2570 3000
126 1760 3000
127 2910 2960
128 2800 3000
129 2360 3000
130 2180 3000
131 2550 3000
132 2370 3000
133 2630 3000
134 2480 3000
135 1710 3000
136 2180 3000
137 2510 3000
138 2510 3000
139 2430 3000
140 2360 3000
141 2490 3000
142 2350 3000
143 2390 3000
144 2320 3000
145 2150 3000
146 2250 3000
147 2330 3000
148 2320 3000
149 2570 3000
150 1590 3000
151 2320 3000
152 2090 3000
153 2220 3000
154 4095 2960
155 2300 3000
156 2130 3000
157 2460 3000
158 2280 3000
159 2480 3000
160 2290 3000
161 2270 3000
162 2000 3000
163 2620 3000
164 2390 3000
165 2340 3000
166 3000 3000
167 2400 3000
168 2130 3000
169 2000 3000
170 1740 3000
171 2060 3000
172 2290 3000
173 2570 3000
174 2340 3000
175 2420 3000
176 2190 3000
177 2070 3000
178 2270 3000
179 2280 3000
180 2270 3000
181 2730 3000
182 2370 3000
183 2280 3000
184 2400 3000
185 2270 3000
186 2470 3000
187 2190 3000
188 2680 3000
189 2650 3000
190 2470 3000
191 2190 3000
192 2760 3000
193 2260 3000
194 2180 3000
195 2590 3000
196 2270 3000
197 2380 3000
198 2150 3000
199 2660 3000
200 2340 3000
201 2460 3000
202 1920 3000
203 2300 3000
204 2590 3000
205 2220 3000
206 2280 3000
207 2270 3000
208 2130 3000
209 0 3000
210 2290 3000
211 2580 3000
212 2370 3000
213 2260 3000
214 2560 3000
215 2700 3000
216 2620 3000
217 2590 3000
218 2330 3000
219 2520 3000
220 2260 3000
221 2940 3000
222 2280 3000
223 2320 3000
224 2780 3000
225 2800 3000
226 2930 3000
227 2320 3000
228 2390 3000
229 2460 3000
230 2550 3000
231 2390 3000
232 2780 3000
233 2540 3000
234 2470 3000
235 2540 3000
236 2490 3000
237 2300 3000
238 2630 3000
239 2600 3000
240 2560 3000
241 2270 3000
242 2570 3000
243 2640 3000
244 2530 3000
245 3150 3000
246 2420 3000
247 2520 3000
248 2260 3000
249 2730 3000
250 1820 3000
251 2740 3000
252 2600 3000
253 2690 3000
254 2380 3000
255 2650 3000
256 2310 3000
257 2470 3000
258 2510 3000
259 2430 3000
260 2520 3000
261 2740 3000
262 2390 3000
263 2380 3000
264 2470 3000
265 2370 3000
266 2250 3000
267 2820 3000
268 2280 3000
269 2560 3000
270 2350 3000
271 2420 3000
272 2380 3000
273 2700 3000
274 2350 3000
275 2230 3000
276 2420 3000
277 2370 3000
278 2510 3000
279 2250 3000
280 2930 3000
281 2300 3000
282 1660 3000
283 2620 3000
284 2280 3000
285 2350 3000
286 2230 3000
287 1510 3000
288 2240 3000
289 2290 3000
290 2260 3000
291 2340 3000
292 2260 3000
293 2330 3000
294 2090 3000
295 2260 3000
296 2620 3000
297 2210 3000
298 2210 3000
299 3340 3000
300 2450 3000
301 2190 3000
302 2300 3000
303 2310 3000
304 2220 3000
305 2370 3000
306 2220 3000
307 2350 3000
308 2200 3000
309 2230 3000
310 2430 3000
311 2410 3000
312 2340 3000
313 2220 3000
314 2330 3000
315 2730 3000
316 2420 3000
317 2400 3000
318 2620 3000
319 2210 3000
320 2540 3000
321 2400 3000
322 2400 3000
323 2160 3000
324 2430 3000
325 2290 3000
326 2470 3000
327 2480 3000
328 2170 3000
329 2640 3000
330 2310 3000
331 2450 3000
332 2960 3000
333 2400 3000
334 2380 3000
335 2380 3000
