-0   0 
-0   0 
-0   0 
-0   0 
-0   0 
-0.1   2.5 
-0.1   2.5 
-0.1   2 
-0.1   2 
-0.1   2.5 
-0.2   5 
-0.2   4.5 
-0.2   5 
-0.2   5 
-0.2   4.5 
-0.3   7 
-0.3   7 
-0.3   7.5 
-0.3   7.5 
-0.3   7 
-0.4   9.5 
-0.4   9.5 
-0.4   9.5 
-0.4   10 
-0.4   9.5 
-0.5   12 
-0.5   12.5 
-0.5   12 
-0.5   12.5 
-0.5   12.5 
-0.6   15 
-0.6   14.5 
-0.6   14.5 
-0.6   15 
-0.6   15 
-0.7   17.5 
-0.7   17.5 
-0.7   17.5 
-0.7   17.5 
-0.7   17.5 
-0.8   20 
-0.8   20 
-0.8   19.5 
-0.8   19.5 
-0.8   19.5 
-0.9   22.5 
-0.9   22 
-0.9   22.5 
-0.9   22 
-0.9   22.5 
-1   24.5 
-1   25 
-1   24.5 
-1   25 
-1   25 
-1.1   27.5 
-1.1   27.5 
-1.1   27 
-1.1   27.5 
-1.1   27.5 
-1.2   30 
-1.2   29.5 
-1.2   30 
-1.2   30 
-1.2   29.5 
-1.3   32.5 
-1.3   32.5 
-1.3   32.5 
-1.3   32 
-1.3   32 
-1.4   35 
-1.4   34.5 
-1.4   34.5 
-1.4   35 
-1.4   34.5 
-1.5   37 
-1.5   37.5 
-1.5   37.5 
-1.5   37.5 
-1.5   37.5 
-1.6   39.5 
-1.6   39.5 
-1.6   40 
-1.6   40 
-1.6   39.5 
-1.7   42.5 
-1.7   42.5 
-1.7   42.5 
-1.7   42 
-1.7   42.5 
-1.8   45 
-1.8   44.5 
-1.8   44.5 
-1.8   45 
-1.8   45 
-1.9   47.5 
-1.9   47.5 
-1.9   47 
-1.9   47 
-1.9   47.5 
-2   50 
-2   50 
-2   50 
-2   50 
-2   50 
-2.1   52.5 
-2.1   52.5 
-2.1   52.5 
-2.1   52 
-2.1   52.5 
-2.2   54.5 
-2.2   54.5 
-2.2   55 
-2.2   55 
-2.2   55 
-2.3   57.5 
-2.3   57.5 
-2.3   57.5 
-2.3   57.5 
-2.3   57.5 
-2.4   60 
-2.4   60 
-2.4   60 
-2.4   59.5 
-2.4   59.5 
-2.5   62.5 
-2.5   62.5 
-2.5   62.5 
-2.5   62.5 
-2.5   62.5 
-2.6   64.5 
-2.6   65 
-2.6   65 
-2.6   65 
-2.6   64.5 
-2.7   67.5 
-2.7   67.5 
-2.7   67.5 
-2.7   67.5 
-2.7   67.5 
-2.8   70 
-2.8   70 
-2.8   70 
-2.8   69.5 
-2.8   70 
-2.9   72.5 
-2.9   72.5 
-2.9   72.5 
-2.9   72.5 
-2.9   72.5 
-3   75 
-3   75 
